¿Ü°ü°Ë»ç ³«ÇÏ,¿Ü°ü°Ë»ç ³«ÇÏ,¿Ü°ü°Ë»ç ³«ÇÏ,USO11,1
FM,Fine Matal Mask,Fine Matal Mask,USU04,1
Fine Matal Mask,Fine Matal Mask,Fine Matal Mask,USU04,1
MTP_MID_Br11_MTP_Err,MTP LM,MTP LM,USF03,1
E-¼¼·Î¼±,E-Vertical Line,E-Vertical Line,USO02,1
ELA LINE VERTICAL,ELA Stain,ELA Stain,USU07,1
ELA LINE HORIZONTAL,ELA Stain,ELA Stain,USU07,1
ELA THIN HOR,ELA Stain,ELA Stain,USU07,1
ELA DIAGONAL,ELA Stain,ELA Stain,USU07,1
ELA BAND VERTICAL,ELA Stain,ELA Stain,USU07,1
ELA BAND HORIZONTAL,ELA Stain,ELA Stain,USU07,1
ELA BAND VER,ELA Stain,ELA Stain,USU07,1
ELA BAND HOR,ELA Stain,ELA Stain,USU07,1
ELA Stain,ELA Stain,ELA Stain,USU07,1
PIXEL ETC,Dot Others,Dot Others,USD16,1
DOT±âÅ¸,Dot Others,Dot Others,USD16,1
Dot Others,Dot Others,Dot Others,USD16,1
D OPEN,D-Open,D-Open,USL04,1
DATA OPEN,D-Open,D-Open,USL04,1
D-Open,D-Open,D-Open,USL04,1
FAB)D-OPEN,D-Open,D-Open,USL04,1
Dome key ºÒ·®,Dome key fail,Dome key fail,USF23,1
DGT DRAW FAIL,DGT DRAW FAIL,DGT DRAW FAIL,UST81,1
DGT DRAW FAIL ,DGT DRAW FAIL,DGT DRAW FAIL,UST81,1
DGT COM VER ,DGT COM VERSION NG,DGT COM VERSION NG,UST118,1
DGT COM VER,DGT COM VERSION NG,DGT COM VERSION NG,UST118,1
DGT COM I2C ,DGT COM I2C FAIL,DGT COM I2C FAIL,UST117,1
DGT COM I2C,DGT COM I2C FAIL,DGT COM I2C FAIL,UST117,1
C/D SHORT,D-DEFECT,D-Defect,USL06,1
D-DEFECT,D-DEFECT,D-Defect,USL06,1
CD SHORT,D-DEFECT,D-Defect,USL06,1
FAB)D-DEFECT,D-Defect,D-Defect,USL06,1
FAB)DBD,DBD,Data Block,USL08,1
DBD,Data Block,Data Block,USL08,1
DATA BLOCK MACRO,Data Block,Data Block,USL08,1
(FAB)CUTTINGºÒ·®,Cutting fail(FAB),Cutting fail(FAB),USS07,1
C-Spacer Tilt,C-Spacer Tilt,C-Spacer Tilt,USA03,1
CROSSTALK,CROSSTALK,Crosstalk,USF12,1
C-resinµµÆ÷ÝÕ,C-resinµµÆ÷ÝÕ,C-resinµµÆ÷ÝÕ,USF21,1
C-PANEL º¯»ö,C-PANEL º¯»ö,C-PANEL º¯»ö,USA19,1
C-PANEL ±¸°ÜÁü,C-PANEL ±¸°ÜÁü,C-PANEL ±¸°ÜÁü,USA18,1
C-Panel Tilt,C-Panel Tilt,C-Panel Tilt,USA04,1
C-Panelµé¶ä,C-Panel Come Off,C-Panel Come Off,USA06,1
C-Panel±âÆ÷,C-Panel Bubble,C-Panel Bubble,USA07,1
C-PanelÀÌ¹°,C-Panel Alien,C-Panel Alien,USA12,1
Color Difference,Color Difference,Color Difference,USU32,1
COFÂïÈû,COF Spear,COF Spear,USC01,1
COF S/C,COF S/C,COF S/C,USC02,1
COFÂõ¾îÁü,COF RIP,COF RIP,USC03,1
COF¿Ü°ü±âÅ¸,COF Others,COF Others,USA09,1
COF ¿øÀÚÀç,COF Material,COF Material,USF33,1
COF IC±úÁü,COF IC Broken,COF IC Broken,USC05,1
COF±¸°ÜÁü,COF Crumple,COF Crumple,USC04,1
COF µé¶ä,COF Come Off,COF Come Off,USA08,1
(FAB)»óºÎ±âÆ÷,Circular Stain(FAB),Circular Stain(FAB),USS11,1
¿øÇü¾ó·è,Circular Stain,Circular Stain,USS09,1
C-FPC µé¶ä,C-FPC µé¶ä,C-FPC µé¶ä,USA15,1
CELL º¸È£ Film ¹Ì¹Ú¸®,CELL º¸È£ Film ¹Ì¹Ú¸®,CELL º¸È£ Film ¹Ì¹Ú¸®,USP17,1
¼ö·®ºÎÁ·,Cell Shortage,Cell Shortage,USA24,1
Cellº¯Çü,Cell Modify,Cell Modify,USA10,1
Á¦Ç°È¥ÀÔ,Cell Mixing,Cell Mixing,USE01,1
C-COF Tilt,C-COF Tilt,C-COF Tilt,USA02,1
C-COF µé¶ä,C-COF Come Off,C-COF Come Off,USA14,1
Ä«¸Þ¶ó ±¸µ¿ºÒ·®,Camera No Display,Camera No Display,USF18,1
FAB)C/G SHORT,C/G Short,C/G Short,USL03,1
FAB)C/D SHORT,C/D Short,C/D Short,USL01,1
BURNING ºÒ·®,BURNING ºÒ·®,BURNING ºÒ·®,USS24,1
SPOT DARK,B-Spot,Low Gradation Spot,USU25,1
Dark Spot,B-Spot,Low Gradation Spot,USU25,1
BLACK SPOT,B-Spot,Low Gradation Spot,USU25,1
½ÇÀå MCR MARK ÝÕ,Bonding MCR MARK ÝÕ,Bonding MCR MARK ÝÕ,USF42,1
FAB)BLUE WAD,BLUE WAD,BLUE WAD,USU11,1
BLUE OFF,BLUE OFF,Blue Dot Off,USD12,1
Á¶¸³±âÅ¸,Ass'y Others,Ass'y Others,USA05,1
Ass'y ³«ÇÏ,Ass'y Dropping,Ass'y Dropping,USA13,1
ART ºÒ·®,ART ºÒ·®,ART ºÒ·®,USF39,1
AMT ³«ÇÏ,AMT ³«ÇÏ,AMT ³«ÇÏ,USO15,1
AMT MCR Mark ÝÕ,AMT MCR Mark ÝÕ,AMT MCR Mark ÝÕ,USO12,1
FAB)G-TRIMMING,ALPM Defect,ALPM Defect,USL11,1
FAB)»öÀÌ»ó,Abnormal Color,Abnormal Color,USU09,1
POC_,(POC2)Abnormal Color,Abnormal Color,USU09,1
POCW_VT03,(POC2)Abnormal Color,Abnormal Color,USU09,1
POCG_VT06,(POC)VL Stain,VL Stain,USU16,1
POCG_VT07,(POC)HL Stain,HL Stain,USU15,1
ÇÏºÎÂïÈû,Lower Spear, Lower Spear,USS17,1
white Current Time Out,CURRENT TIME OUT,CURRENT TIME OUT,USF67,1
NO ACK,READ TIME OUT,CURRENT TIME OUT,USF67,1
CONTACT_CHECK_NG,FT)No Display,FT)No Display,USF44,1
TIMEOUT_PRE_MTP_CHECK,MTP Time Over,MTP Time Over,USF08,1
PRE_MTP_CHECK,MTP Time Over,MTP Time Over,USF08,1
TIMEOUT_ID_CHECK,MTP DIFF,MTP ID NG,USF07,1
ID_CHECK,MTP DIFF,MTP ID NG,USF07,1
TIMEOUT_OTP_REG_CHECK,MTP DIFF,MTP ID NG,USF07,1
OTP_REG_CHECK,MTP DIFF,MTP ID NG,USF07,1
TIMEOUT_MTP_OPTIC_CHECK,MTP Time Over,MTP Time Over,USF08,1
TIMEOUT_SLEEP_CURRENT_CHECK,CURRENT TIME OUT,CURRENT TIME OUT,USF67,1
SLEEP_CURRENT_CHECK,SLEEP CURRENT NG,Sleep Mode Current,USF17,1
TIMEOUT_WHITE_CURRENT_CHECK,CURRENT TIME OUT,CURRENT TIME OUT,USF67,1
WHITE_CURRENT_CHECK,i_bat Current,i_bat Current,USF15,1
TIMEOUT_POC_PROC_CHECK,POC_PROC_TIMEOUT,POC_PROC_TIMEOUT,USF45,1
TIMEOUT_INSP_PROC_CHECK,INSP_PROC_TIMEOUT,INSP_PROC_TIMEOUT,USF46,1
TIMEOUT_VEC_LOAD_CHECK,VEC_LOAD_TIMEOUT,VEC_LOAD_TIMEOUT,USF47,1
TIMEOUT_COMPENSATION_CHECK,TIMEOUT_COMPENSATION,TIMEOUT_COMPENSATION,USF48,1
CHANNEL_DOWN,READ TIME OUT,READ TIME OUT,USF68,1
ALL ERROR,TSP CM ALL,TSP CM ALL,UST94,1
Tol MAX Over,FORCE TOUCH FAIL,FORCE TOUCH FAIL,UST137,1
REF ALL ERROR,TSP CM ALL,TSP CM ALL,UST94,1
REF ALL ERROR!,TSP CM ALL,TSP CM ALL,UST94,1
ALPM Spec Over,MTP LM,MTP LM,USF03,1
ALPM2 Spec Over,MTP LM,MTP LM,USF03,1
Ca210 comm Errrror,MTP Time Over,MTP Time Over,USF08,1
Ca210 comm Error,MTP Time Over,MTP Time Over,USF08,1
GAP A,TSP CM BAND,TSP CM BAND,UST91,1
GAP S,TSP CM BAND,TSP CM BAND,UST91,1
GAP,TSP CM BAND,TSP CM BAND,UST91,1
TSP_OPEN SLOPE FAIL ,TSP COM CMD NG,TSP COM CMD NG,UST115,1
O-¼¼·Î¼±,FT)O-Vertical Line,FT)O-Vertical Line,USO17,1
ÀÌÁßº¸È£¸·,,,USS25(FAB),1
SKIP,READ TIME OUT,READ TIME OUT,USF68,1
(NO_POC)Panel Stain Others,Panel Stain Others,Panel Stain Others,USU19,1
FT)Next Step Dent,ÈÄ°øÁ¤ ÂïÈû,ÈÄ°øÁ¤ ÂïÈû,USS36,1
MTP/OTP WRITE ERROR,MTP Time Over,MTP Time Over,USF08,1
LXY_SPEC_CHK_NG,MTP LM,MTP LM,USF03,1
NDIM 2 Step Spec Over,MTP LM,MTP LM,USF03,1
NDIM 2 step Spec Over,MTP LM,MTP LM,USF03,1
Mtp Time Over,MTP Time Over,MTP Time Over,USF08,1
VISION ETC ERROR,Vision Error,Vision Error,USU34,1
Vision Error,Vision Error,Vision Error,USU34,1
NDIM 3 step Spec Over,MTP LM,MTP LM,USF03,1
NDIM 3 Step Spec Over,MTP LM,MTP LM,USF03,1
HBM MPCD Spec Over,MTP MPCD,MTP MPCD,USF11,1
CU Vision Time Out,Vision Error,Vision Error,USU34,1
2 Step COORD. lowgray ERROR,MTP LOW Gray LM,MTP LOW Gray LM,USF09,1
HBM T Color Spec Over,MTP T Color,MTP T Color,USF10,1
MPCD Over:v255,MTP MPCD,MTP MPCD,USF11,1
Fixed Gamma Max Over,MTP Time Over,MTP Time Over,USF08,1
MTP_LOG_READING_FAIL,MTP Time Over,MTP Time Over,USF08,1
(POC1)VL Stain,VL Stain,VL Stain,USU16,1
FT)Lami Alien,FT)LamiÀÌ¹°,FT)Lami Alien,USW13,1
(POC1)Panel Stain Others,Panel Stain Others,Panel Stain Others,USU19,1
Window Scratch,WINDOW S/C,WINDOW S/C,USW04,1
Vertical Line Others,Vertical Line Others,Vertical Line Others,USO05,1
EEP_WRITE_ERROR,Vision Error,Vision Error,USU34,1
(POC2)Mask Stain Other,Mask Stain Other,Mask Stain Other,USU06,1
FT)O-Vertical Line,FT)O-Vertical Line,FT)O-Vertical Line,USO17,1
FT)S-Vertical Line,FT)S-Vertical Line,FT)S-Vertical Line,USO16,1
FAB)High Dot Over,HIGH OVER,High Dot Over,USD01,1
TIMEOUT_COMPENSATION,TIMEOUT_COMPENSATION,TIMEOUT_COMPENSATION,USF48,1
(N)(POC2)Abnormal Color,FT)Abnormal Display,FT)Abnormal Display,USF43,1
(NO_POC)VL Stain,VL Stain,VL Stain,USU16,1
FT)UB Shrinkage,FT)UB Shrinkage,FT)UB Shrinkage,USS27,1
(NO_POC)W-Spot,W-Spot,W-Spot,USU26,1
MCD Bright Line,MCD ºÒ·®,MCD ºÒ·®,USU30,1
Panel Visual Others,Panel Stain Others,Panel Stain Others,USU19,1
FAB)Low gradation HIGH,UB Spot,UB Spot,USU24,1
FAB)Off Dot Over,Off Dot Over,Off Dot Over,USD07,1
FT)Abnormal Display,FT)Abnormal Display,FT)Abnormal Display,USF43,1
MCD No dark line,MCD ºÒ·®,MCD ºÒ·®,USU30,1
(NO_POC)HL Stain,HL Stain,HL Stain,USU15,1
(POC1)HL Stain,HL Stain,HL Stain,USU15,1
POL Dropping,POL Spear,POL Spear,USP04,1
(NO_POC)Spin Stain,Spin Stain,Spin Stain,USU08,1
FT)TFE Ptt,FT)TFE Ptt,FT)TFE Ptt,USS28,1
FAB)Off Dot Contigaity,Off Dot Over,Off Dot Over,USD07,1
FAB)High Off Contigaity,High Off Contigaity,High Off Contigaity,USD06,1
POL  Dent,POL Spear,POL Spear,USP04,1
(POC1)Spin Stain,Spin Stain,Spin Stain,USU08,1
EDGELINE,TSP Lami A/M,TSP Lami A/M,USM9,1
Lami Bubble,Lami Bubble,Lami Bubble,USW12,1
FAB)OL Stain,OL Stain,OL Stain,USU17,1
FAB)Water Stain,Water Stain,Water Stain,USU18,1
FAB)ALPM defect,ALPM Defect,ALPM Defect,USL11,1
Horizontal Line(MOD),Horizontal Line,Horizontal Line,USO01,1
FAB)Off Dot Neraing,Off Dot Neraing,Off Dot Neraing,USD09,1
Lami Others,Lami Others,Lami Others,USW15,1
(POC1)W-Spot,W-Spot,W-Spot,USU26,1
FAB)ZEBRA,ZEBRA Defect,ZEBRA Defect,USL10,1
TIMEOUT_MTP_OPTIC,MTP Time Over,MTP Time Over,USF08,1
OCA squashed,OCA ¶â±è,OCA ¶â±è,USW23,1
ºÒ·® ´Ù¹ß,Vision Error,Vision Error,USU34,1
TSP Lami Bubble,TSP Lami Bubble,TSP Lami Bubble,USM6,1
FAB)Scan Current,Scan Current,Scan Current,USU02,1
INSP_NO_NAME,Vision Error,Vision Error,USU34,1
Oblique Line Panel Crack,OL Stain,OL Stain,USU17,1
Oblique line Panel Crack ,OL Stain,OL Stain,USU17,1
TSP Alien,TSP Alien,TSP Alien,UST04,1
TSP Lami Others,TSP Lami Others,TSP Lami Others,USM7,1
POL Discolor,POL Discolor,POL Discolor,USE17,1
TSP Lami Pressing defect,TSP Lami Pressing defect,TSP Lami Pressing defect,USM11,1
TSP Lami Alien,TSP Lami Alien,TSP Lami Alien,USM5,1
TSP CM GAP (CMAMB),TSP CM GAP ,TSP CM GAP,UST92,1
FAB)Mask Stain Other,Mask Stain Other,Mask Stain Other,USU06,1
TSP CM OVER (CMAMB),TSP CM OVER,TSP CM OVER,UST90,1
TSP COM CMD NG (TSP NOT FOUND!),TSP COM CMD NG,TSP COM CMD NG,UST115,1
TSP COM CMD NG (Vsync),TSP COM CMD NG,TSP COM CMD NG,UST115,1
FAB)Abnormal Color,Abnormal Color,Abnormal Color,USU09,1
TSP COM CMD NG (AFE Calibration Fail),TSP COM CMD NG,TSP COM CMD NG,UST115,1
TSP CM GAP (CM_2),TSP CM GAP ,TSP CM GAP,UST92,1
HLPM_CURRENT_NG,i_bat Current,i_bat Current,USF15,1
TSP COM INT NG (LOW),TSP COM INT NG ,TSP COM INT NG,UST112,1
FORCE CM OVER (FORCE_DRAW_1),FORCE CM OVER,FORCE CM OVER,UST130,1
O-Vertical Line,FT)O-Vertical Line,FT)O-Vertical Line,USO17,1
FORCE CB OVER (FORCE_CB),FORCE CB OVER,FORCE CB OVER,UST123,1
TSP CM ALL (CM),TSP CM ALL,TSP CM ALL,UST94,1
TSP COM I2C FAIL (READ),TSP COM I2C FAIL,TSP COM I2C FAIL,UST110,1
FORCE CB ALL (FORCE_CB),FORCE CB ALL,FORCE CB ALL,UST127,1
POL MCR MARK,POL MCR MARKÝÕ,POL MCR MARKÝÕ,USP08,1
OTP_REG_NG,MTP ID NG,MTP ID NG,USF07,1
OPT_REG_NG,MTP ID NG,MTP ID NG,USF07,1
S-Vertical Line,FT)S-Vertical Line,FT)S-Vertical Line,USO16,1
FORCE CM OVER (FORCE_DRAW_2),FORCE CM OVER,FORCE CM OVER,UST130,1
FORCE CM OPEN (FORCE_DRAW_1),FORCE CM OPEN,FORCE CM OPEN,UST129,1
TSP CM BAND (CM),TSP CM BAND,TSP CM BAND,UST91,1
TSP CM M-M (CM_2),TSP CM M-M,TSP CM M-M,UST93,1
TSP CM OVER (CM),TSP CM OVER,TSP CM OVER,UST90,1
FORCE CB M-M (FORCE_CB),FORCE CB M-M,FORCE CB M-M,UST126,1
TSP CM GAP (CM),TSP CM GAP ,TSP CM GAP,UST92,1
TSP CB OVER (TX_CSR_P2P_GAP),TSP CB OVER ,TSP CB OVER,UST99,1
TSP SELF FAIL (SHORT FAIL),TSP SELF FAIL,TSP SELF FAIL,UST107,1
TSP CM OPEN (CM),TSP CM OPEN ,TSP CM OPEN,UST89,1
FORCE CB ALL (FORCE_NOI_H),FORCE CB ALL,FORCE CB ALL,UST127,1
TSP COM I2C FAIL (WRITE),TSP COM I2C FAIL,TSP COM I2C FAIL,UST110,1
TSP CM OPEN (CMSET),TSP CM OPEN ,TSP CM OPEN,UST89,1
FORCE_START1_BEF_TIME_OUT,FORCE TOUCH FAIL,FORCE TOUCH FAIL,UST137,1
TSP CB ALL (TX_CB),TSP CB ALL,TSP CB ALL,UST103,1
FORCE_START3_AFT_TIME_OUT,FORCE TOUCH FAIL,FORCE TOUCH FAIL,UST137,1
TSP CM M-M (CM),TSP CM M-M,TSP CM M-M,UST93,1
TSP COM VERSION NG (IMG Ver)( W0x10170116 : R0x10170112 ),TSP COM VERSION NG ,TSP COM VERSION NG,UST111,1
TSP COM VERSION NG (IMG Ver)( W0x10170116 : R0x10170101 ),TSP COM VERSION NG ,TSP COM VERSION NG,UST111,1
TSP CB M-M (RX_CB),TSP CB M-M,TSP CB M-M,UST102,1
FAB)Data Block,Data Block,Data Block,USL08,1
FORCE CB OVER (FORCE_NOI_H),FORCE CB OVER,FORCE CB OVER,UST123,1
TSP CM ALL (FORCE_NOI_LOW),TSP CM ALL,TSP CM ALL,UST94,1
TSP CB OVER (RX_CSR_P2P_GAP),TSP CB OVER ,TSP CB OVER,UST99,1
TSP COM CMD NG (GCal.Complete Fail),TSP COM CMD NG,TSP COM CMD NG,UST115,1
TSP CM BAND (CMSET),TSP CM BAND,TSP CM BAND,UST91,1
FORCE_START1_AFT_TIME_OUT,FORCE TOUCH FAIL,FORCE TOUCH FAIL,UST137,1
TSP CM M-M (CMSET),TSP CM M-M,TSP CM M-M,UST93,1
TSP Lami Dent,TSP Lami Spear,TSP Lami Spear,USM1,1
HLPM_CURRENT_TIME_OUT,CURRENT TIME OUT,CURRENT TIME OUT,USF67,1
FORCE_START3_BEF_TIME_OUT,FORCE TOUCH FAIL,FORCE TOUCH FAIL,UST137,1
FORCE_START2_AFT_TIME_OUT,FORCE TOUCH FAIL,FORCE TOUCH FAIL,UST137,1
TSP COM VERSION NG (IMG Ver)( W0x10170116 : R0xffffffff ),TSP COM VERSION NG ,TSP COM VERSION NG,UST111,1
TSP CB OPEN (RX_CB),TSP CB OPEN ,TSP CB OPEN,UST98,1
TSP CB OPEN (TX_CB),TSP CB OPEN ,TSP CB OPEN,UST98,1
TSP CM JITTER(NOI_L),TSP CM JITTER ,TSP CM JITTER,UST97,1
TSP CM BAND (WATER_RX_RAW),TSP CM BAND,TSP CM BAND,UST91,1
TSP CM BAND (LPA_CX2),TSP CM BAND,TSP CM BAND,UST91,1
FORCE CM BAND (FORCE_SIX_TOTAL),FORCE CM BAND,FORCE CM BAND,UST131,1
TSP CM M-M (RAW),TSP CM M-M,TSP CM M-M,UST93,1
TSP CM OPEN (LPA_CX2),TSP CM OPEN ,TSP CM OPEN,UST89,1
FORCE CM ALL (FORCE_SIX_TOTAL),FORCE CM ALL,FORCE CM ALL,UST134,1
FORCE CM BAND (FORCE_JIT_CH2),FORCE CM BAND,FORCE CM BAND,UST131,1
TSP CM GAP (LPA_GPA),TSP CM GAP ,TSP CM GAP,UST92,1
FORCE CM BAND (FORCE_JIT),FORCE CM BAND,FORCE CM BAND,UST131,1
TSP CM OPEN (RAW),TSP CM OPEN ,TSP CM OPEN,UST89,1
ITO FORCE_SHRT_FORCE FAIL (18),TSP SELF FAIL,TSP SELF FAIL,UST107,1
TSP CM BAND (FORCE_JIT_CH2),TSP CM BAND,TSP CM BAND,UST91,1
TSP CM ALL (FORCE_SIX_TOTAL),TSP CM ALL,TSP CM ALL,UST94,1
FORCE CM BAND (FORCE_RAW),FORCE CM BAND,FORCE CM BAND,UST131,1
ITO FORCE_SHRT_FORCE FAIL (19),TSP SELF FAIL,TSP SELF FAIL,UST107,1
FORCE CM ALL (FORCE_JIT),FORCE CM ALL,FORCE CM ALL,UST134,1
INT PIN (OFF),TSP COM INT NG ,TSP COM INT NG,UST112,1
TSP CM BAND (FORCE_SIX_TOTAL),TSP CM BAND,TSP CM BAND,UST91,1
TSP CM ALL (LPA_CX2),TSP CM ALL,TSP CM ALL,UST94,1
TSP CM BAND (SIX_TX_TOTAL),TSP CM BAND,TSP CM BAND,UST91,1
TSP CM BAND (FORCE_JIT),TSP CM BAND,TSP CM BAND,UST91,1
FORCE CM ALL (FORCE_JIT_CH2),FORCE CM ALL,FORCE CM ALL,UST134,1
TSP CM ALL (SIX_TX_TOTAL),TSP CM ALL,TSP CM ALL,UST94,1
TSP CM ALL (FORCE_RAW),TSP CM ALL,TSP CM ALL,UST94,1
TSP CM BAND (FORCE_RAW),TSP CM BAND,TSP CM BAND,UST91,1
TSP CM BAND (RAW),TSP CM BAND,TSP CM BAND,UST91,1
TSP CM OVER (RAW),TSP CM OVER,TSP CM OVER,UST90,1
TSP CM OVER (JITTER),TSP CM OVER,TSP CM OVER,UST90,1
TSP CM BAND (WATER_TX_RAW),TSP CM BAND,TSP CM BAND,UST91,1
TSP CM ALL (SIX_RX_TOTAL),TSP CM ALL,TSP CM ALL,UST94,1
FORCE CM ALL (FORCE_RAW),FORCE CM ALL,FORCE CM ALL,UST134,1
FORCE TOUCH FAIL (TOL MAX OVER),FORCE TOUCH FAIL,FORCE TOUCH FAIL,UST137,1
COLOR_AREA ERROR,Vision Error,Vision Error,USU34,1
MIN_MPCD_SPEC_OVER,Vision Error,Vision Error,USU34,1
MTP_LOG_READING_FAIL_SDC,MTP Time Over,MTP Time Over,USF08,1
Mtp ID Check Time Over,MTP Time Over,MTP Time Over,USF08,1
COLOR_LOG_READING_FAIL,Vision Error,Vision Error,USU34,1
MTP_Data_Empty,MTP Time Over,MTP Time Over,USF08,1
WRONG_MODEL_NAME,Cell Mixing,Cell Mixing,USE01,1
Cell Mixing,Cell Mixing,Cell Mixing,USE01,1
UniATS_FB_NG,Vision Error,Vision Error,USU34,1
Beneath Hill,Beneath Hill,Beneath Hill,USU35,1
SKIP_B_ZONE_EMPTY,Vision Error,Vision Error,USU34,1
Window Dent,Window Suppress,Window Suppress,USW35,1
POC DEFECT NAME EMPTY,Vision Error,Vision Error,USU34,1
TSP_TIME_OUT,TSP COM CMD NG,TSP COM CMD NG,UST115,1
CONTACT_NG,FT)No Display,FT)No Display,USF44,1
TSP Spot,TSP Spot,TSP Spot,UST30,1
OPTION_CHECK1_NG,ICT,ICT,USC08,1
WHITE_CURRENT_TIME_OUT,CURRENT TIME OUT,CURRENT TIME OUT,USF67,1
FORCE CB ALL (FORCE_RAW),FORCE CB ALL,FORCE CB ALL,UST127,1
TSP CB M-M (TX_CSR_P2P_GAP),TSP CB M-M,TSP CB M-M,UST102,1
TSP PF Miss,TSP PF Miss,TSP PF Miss,USM2,1
POL PF Defect,POL PF Defect,POL PF Defect,UST28,1
OPTION_CHECK1_TIME_OUT,ICT,ICT,USC08,1
Panel PF Defect,Panel PF Defect,Panel PF Defect,USS35,1
IC Version NG,IC Version NG,IC Version NG,USO54,1
POC No Data,POC No Data,POC No Data,USO55,1
Cu GND NG,Cu GND NG,Cu GND NG,USF58,1
TSP_CHECK TIME OUT,TSP COM CMD NG,TSP COM CMD NG,UST115,1
TSP_START TIME OUT,TSP COM CMD NG,TSP COM CMD NG,UST115,1
MTP_WRITE TIME OUT,MTP Time Over,MTP Time Over,USF08,1
EVT_VERSION_CHECK NG,IC Version NG,IC Version NG,USO54,1
EVT_VERSION_CHECK TIME OUT,IC Version NG,IC Version NG,USO54,1
OPTIC_CHECK_AFT_P NG,MTP Time Over,MTP Time Over,USF08,1
OPTIC_CHECK_AFT_P TIME OUT,MTP Time Over,MTP Time Over,USF08,1
OPTIC_CHECK_NORMAL NG,MTP Time Over,MTP Time Over,USF08,1
OPTIC_CHECK_NORMAL TIME OUT,MTP Time Over,MTP Time Over,USF08,1
OPTIC_CHECK_PRESCALE NG,MTP Time Over,MTP Time Over,USF08,1
OPTIC_CHECK_PRESCALE TIME OUT,MTP Time Over,MTP Time Over,USF08,1
MTP_VERIFY NG,MTP Time Over,MTP Time Over,USF08,1
MTP_VERIFY TIME OUT,MTP Time Over,MTP Time Over,USF08,1
OTP_COUNT_MAX,MTP Time Over,MTP Time Over,USF08,1
FORCE_START1_AFT_TIME_OUT,FORCE TOUCH FAIL,FORCE TOUCH FAIL,UST137,1
FORCE_START1_BEF_TIME_OUT,FORCE TOUCH FAIL,FORCE TOUCH FAIL,UST137,1
FORCE_START2_AFT_TIME_OUT,FORCE TOUCH FAIL,FORCE TOUCH FAIL,UST137,1
FORCE_START2_BEF_TIME_OUT,FORCE TOUCH FAIL,FORCE TOUCH FAIL,UST137,1
FORCE_START3_AFT_TIME_OUT,FORCE TOUCH FAIL,FORCE TOUCH FAIL,UST137,1
FORCE_START3_BEF_TIME_OUT,FORCE TOUCH FAIL,FORCE TOUCH FAIL,UST137,1
OTP_COUNT_MAX NG,MTP Time Over,MTP Time Over,USF08,1
Window Stain,Window Spot,Window Spot,USW02,1
E-Vertical Line,E-Vertical Line,E-Vertical Line,USO02,1
WHITE_CURRENT_CHECK_NG,i_bat Current,i_bat Current,USF15,1
CELL LOADING NG,FT)No Display,FT)No Display,USF44,1
